Designator,Mid X,Mid Y,Rotation,Layer
J1,52.07,-54.6,0.0,bottom
J2,67.295,-78.74,270.0,bottom
SW1,60.96,-53.34,0.0,top
SW2,76.2,-53.34,0.0,top
SW3,60.96,-68.58,0.0,top
SW4,76.2,-68.58,0.0,top
